4.847316348705248135e-02,-1.283401027297733921e-01,9.787144481697643839e-01,-9.999713960144052116e-01
9.079968205921463975e-02,-1.096535017307681825e-01,9.268211074826878670e-01,-1.000020501651028404e+00
8.279498865764121918e-02,-1.076906968439820395e-01,8.863918573085404207e-01,-1.000050796425661970e+00
8.296806553700819542e-02,-6.418526250467998517e-02,9.177705667686574253e-01,-1.001040869223575269e+00
1.361925239628021533e-01,8.259932628313645941e-02,1.043986827686124608e+00,-1.002207406431370851e+00
1.821104537518734023e-01,2.609016622560028087e-01,1.079324504247090921e+00,-1.000826661478920965e+00
2.150405757384924454e-01,3.119549377252633926e-01,1.074390815746412597e+00,-1.000028665426635266e+00
2.195396907865514446e-01,2.917977059258906047e-01,1.094938404223249506e+00,-1.000090710057085053e+00
2.214262243293391164e-01,2.617597107288994196e-01,1.109320152221562994e+00,-1.000070543093823705e+00
2.184831156571419297e-01,2.443655212805684873e-01,1.116557410130380790e+00,-1.000060234270151005e+00
2.176315295025325613e-01,2.416190221353542167e-01,1.117385478433677637e+00,-1.000050116791834087e+00
2.225635303827320777e-01,2.319849598639138755e-01,1.112227823702376384e+00,-1.000044384893703509e+00
2.143326385588373295e-01,2.187710294395895372e-01,1.105419365985582658e+00,-1.000033199038902421e+00
1.848281334490259054e-01,2.095093646539145371e-01,1.111146954028799261e+00,-1.000005774104420375e+00
2.147912928989945403e-01,2.679566941488814580e-01,1.078799598934092829e+00,-1.000045537292874709e+00
1.864070611364107288e-01,1.998232813151107901e-01,1.114163000069764431e+00,-1.000010372636687350e+00
2.072236720411480548e-01,2.764221657517720310e-01,1.061007938187130906e+00,-1.000049824318697933e+00
1.973838965399993817e-01,2.327398225710526625e-01,1.115759190318362792e+00,-1.000036655891585413e+00
1.722791706722765492e-01,2.035433143346674911e-01,1.121514430020128072e+00,-1.000003420385550790e+00
2.080137466945475300e-01,3.061176561763475634e-01,1.043944570072163014e+00,-1.000057945605796306e+00
2.034200178728943764e-01,2.528312779968777679e-01,1.073205600639676183e+00,-1.000055221972695474e+00
1.802567142155484803e-01,2.232607891600495997e-01,1.115794187379248292e+00,-1.000030829480070160e+00
1.866055408269943205e-01,2.256705514069853868e-01,1.104514887257977085e+00,-1.000026873138472494e+00
1.808675159976815827e-01,2.193824604124831323e-01,1.109339385198200301e+00,-1.000014769191955644e+00
1.969876747051997889e-01,2.506743609619231372e-01,1.091582829077317518e+00,-1.000022520776968626e+00
