3.601563696387330947e-03,-1.126500547408679914e-01,1.000555904816705866e+00,-9.999346353663299825e-01
7.399280628969598372e-02,-1.054039816515273814e-01,9.599232167445598263e-01,-1.000035122728469172e+00
9.965898117125208955e-02,-1.038411069365738210e-01,9.333956555825723145e-01,-1.000022491662370339e+00
9.539499519020226692e-02,-9.828621391452833922e-02,9.033506059429278201e-01,-1.000018016401110099e+00
8.361757906068816026e-02,-9.989932786732602654e-02,8.768713030051201729e-01,-1.000015744396761441e+00
7.472784949284561051e-02,-1.056486562514876298e-01,8.678515585977473190e-01,-1.000019074504670202e+00
8.000972771388120686e-02,-6.078370693080943632e-02,9.105709308066847196e-01,-1.000300713456125035e+00
1.010194123821014228e-01,4.454909676921794959e-02,1.008705609538753212e+00,-1.008793866997336419e+00
1.465777987641495028e-01,1.470977887252054306e-01,1.065588954141128308e+00,-1.008403551706892554e+00
1.691764384847188885e-01,2.475903612835931022e-01,1.080809472103306801e+00,-1.008025709721724450e+00
1.918126065024899629e-01,3.465783487228977222e-01,1.051057026585133780e+00,-1.001888386775429796e+00
2.145726047598481290e-01,3.455893613965710376e-01,1.079784132378054817e+00,-1.000336522239698933e+00
2.092118682643729077e-01,2.947006097156369409e-01,1.135829652589890326e+00,-1.000252280997272925e+00
1.916414796351707250e-01,2.351340491862662363e-01,1.142840311124111441e+00,-1.000230092209957178e+00
1.690229286211300253e-01,2.071023931512850358e-01,1.134431030790667982e+00,-1.000241072484452598e+00
1.451251585730500004e-01,2.116926687174390809e-01,1.112605102309308425e+00,-1.000323416714326452e+00
1.262851268497433288e-01,2.067216885461123366e-01,1.106460085100590574e+00,-1.000326484110591663e+00
1.309143411168569027e-01,2.183700751880181534e-01,1.104241337296773873e+00,-1.000378368872820944e+00
1.269750066591293636e-01,2.299465761047512768e-01,1.091143545632795808e+00,-1.000391831899092754e+00
1.366671568571161122e-01,2.429424256681535499e-01,1.085060743970769792e+00,-1.000410262227398261e+00
1.389103770637516722e-01,2.579047618629032868e-01,1.075365836272715425e+00,-1.000409138383973051e+00
1.421798076464062255e-01,2.582487678527197739e-01,1.069686110060616757e+00,-1.000409929151385047e+00
1.448660867280941733e-01,2.537443211487085959e-01,1.064859226868106745e+00,-1.000405376258887369e+00
1.445324385004085332e-01,2.485397443508578219e-01,1.061055486811536053e+00,-1.000377176685334879e+00
1.502446620307261171e-01,2.539331056044252244e-01,1.061188239135741229e+00,-1.000314776324333854e+00
